user_ref,timestamp,ip_address,device_id,phone,address,email,full_name,nationality,date_of_birth,login_success,liveness_status,document_path,document_hash,document_phash,document_anomaly,document_name,label,campaign_id,attack_category
SYNA-MEDIUM-0040,2026-04-16T09:11:28Z,203.0.113.105,DEV-8EBC,+971593053778,"279 Willow Court, Fairview",hassan.delgado305@proton.me,Hassan Delgado,Egypt,1966-09-24,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-PHONE-MEDIUM-0039,SYNTHETIC_IDENTITY
VICTIM-27050-0012,2026-04-16T08:07:55Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
HOUSE-MEDIUM-0013,2026-04-11T11:02:09Z,198.51.100.250,DEV-5077,+63554068033,"372 Cedar Path, Riverbend",miles.kowalski375@proton.me,Miles Kowalski,Philippines,1979-12-06,true,PASS,,,,,,LEGITIMATE,,
DOCL-MEDIUM-0069,2026-04-17T01:09:28Z,198.51.100.20,DEV-677F,+92551556742,"296 Willow Court, Lakeside",grace.abdallah33@gmail.com,Grace Abdallah,Pakistan,1992-02-07,true,PASS,documents/legit_medium_png_converted.png,,,,,LEGITIMATE,,
DOCF-MEDIUM-0062,2026-04-16T19:25:28Z,198.51.100.204,DEV-142F,+92599981536,"229 Founders Row, Fairview",maya.kowalski636@outlook.com,Maya Kowalski,Pakistan,1973-02-13,true,PASS,documents/forged_medium_brightness_contrast.jpg,,,,,DOCUMENT_FRAUD,DOC-FRAUD-MEDIUM-0059,DOCUMENT_FRAUD
CORP-MEDIUM-0019,2026-04-11T12:21:09Z,198.51.100.148,DEV-D7C0,+44528458486,"7 Founders Row, Fairview",fadi.voss506@gmail.com,Fadi Voss,UK,1971-04-11,true,PASS,,,,,,LEGITIMATE,,
VICTIM-52148-0001,2026-04-16T08:07:15Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
TRAVEL-MEDIUM-0008,2026-03-22T17:02:09Z,203.0.113.139,DEV-6ED8,+44502601609,"179 Cedar Path, Lakeside",lucia.voss69@icloud.com,Lucia Voss,UK,2000-07-12,true,PASS,,,,,,LEGITIMATE,,
LEG-MEDIUM-0006,2026-03-14T05:02:09Z,198.51.100.185,DEV-C7E4,+92538701650,"284 Coral Drive, Lakeside",maya.voss608@icloud.com,Maya Voss,Pakistan,1996-11-24,true,PASS,,,,,,LEGITIMATE,,
VICTIM-52979-0005,2026-04-16T08:20:54Z,203.0.113.46,DEV-D1BD,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
VICTIM-17329-0014,2026-04-16T08:14:57Z,203.0.113.164,DEV-7048,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-44178-0002,2026-04-16T08:20:44Z,203.0.113.46,DEV-B952,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
LEG-MEDIUM-0005,2026-03-11T03:02:09Z,198.51.100.191,DEV-AD34,+44552346367,"384 Coral Drive, Riverbend",farah.farouk773@proton.me,Farah Farouk,UK,1998-07-23,true,PASS,,,,,,LEGITIMATE,,
LEG-MEDIUM-0004,2026-03-10T03:00:56Z,198.51.100.166,DEV-915D,+91565778570,"16 Meadow Lane, Northgate",tarek.delgado871@outlook.com,Tarek Delgado,India,1977-02-14,true,PASS,,,,,,LEGITIMATE,,
VICTIM-43206-0011,2026-04-16T08:07:50Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
TRAVEL-MEDIUM-0007,2026-03-20T01:02:09Z,203.0.113.19,DEV-26BC,+44521608220,"145 Willow Court, Riverbend",dana.delgado882@proton.me,Dana Delgado,UK,1989-02-21,true,PASS,,,,,,LEGITIMATE,,
VICTIM-19600-0010,2026-04-16T08:07:44Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
LEG-MEDIUM-0006,2026-03-13T11:02:09Z,198.51.100.185,DEV-C7E4,+92538701650,"284 Coral Drive, Lakeside",maya.voss608@icloud.com,Maya Voss,Pakistan,1996-11-24,true,PASS,,,,,,LEGITIMATE,,
MULTIDEV-MEDIUM-0011,2026-04-01T10:02:09Z,198.51.100.53,DEV-5DFC,+92561748321,"167 Cedar Path, Lakeside",theo.farouk994@proton.me,Theo Farouk,Pakistan,1982-01-22,true,PASS,,,,,,LEGITIMATE,,
LEG-MEDIUM-0005,2026-03-11T21:02:09Z,198.51.100.191,DEV-AD34,+44552346367,"384 Coral Drive, Riverbend",farah.farouk773@proton.me,Farah Farouk,UK,1998-07-23,true,PASS,,,,,,LEGITIMATE,,
DOCL-MEDIUM-0067,2026-04-16T23:54:28Z,198.51.100.244,DEV-E0B2,+44520758038,"123 Willow Court, Lakeside",nadia.abdallah351@icloud.com,Nadia Abdallah,UK,1981-10-08,true,PASS,documents/legit_medium_brightness_contrast.jpg,,,,,LEGITIMATE,,
VICTIM-8069-0015,2026-04-16T08:15:06Z,203.0.113.125,DEV-D4F5,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
NAME-MEDIUM-0022,2026-04-12T04:53:09Z,198.51.100.64,DEV-5149,+971561961749,"101 Harbor View, Fairview",ethan.chen590@gmail.com,Ethan Chen,UAE,1973-04-12,true,PASS,,,,,,LEGITIMATE,,
TRAVEL-MEDIUM-0008,2026-03-23T16:02:09Z,203.0.113.47,DEV-6ED8,+44502601609,"179 Cedar Path, Lakeside",lucia.voss69@icloud.com,Lucia Voss,UK,2000-07-12,true,PASS,,,,,,LEGITIMATE,,
PARTIAL-MEDIUM-0035,2026-04-16T08:07:09Z,,,+20597779940,"51 Coral Drive, Lakeside",farah.ibori965@gmail.com,Farah Ibori,,,true,,,,,,,LEGITIMATE,,
MULTIDEV-MEDIUM-0011,2026-04-06T10:02:09Z,198.51.100.53,DEV-56B6,+92561748321,"167 Cedar Path, Lakeside",theo.farouk994@proton.me,Theo Farouk,Pakistan,1982-01-22,true,PASS,,,,,,LEGITIMATE,,
VICTIM-23544-0001,2026-04-16T08:13:14Z,203.0.113.52,DEV-D611,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-60715-0007,2026-04-16T08:07:36Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
VICTIM-3493-0002,2026-04-16T08:07:18Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
VICTIM-8701-0017,2026-04-16T08:15:17Z,203.0.113.93,DEV-64D1,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-40100-0009,2026-04-16T08:07:40Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
VICTIM-32839-0007,2026-04-16T08:21:02Z,203.0.113.46,DEV-8385,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
VICTIM-46047-0013,2026-04-16T08:14:48Z,203.0.113.114,DEV-2649,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
DOCF-MEDIUM-0061,2026-04-16T18:41:28Z,198.51.100.204,DEV-3235,+92518013134,"315 Meadow Lane, Northgate",salma.novak798@outlook.com,Salma Novak,Pakistan,1976-10-16,true,PASS,documents/forged_medium_recompressed_stripped.jpg,,,,,DOCUMENT_FRAUD,DOC-FRAUD-MEDIUM-0059,DOCUMENT_FRAUD
TRAVEL-MEDIUM-0009,2026-03-26T19:02:09Z,203.0.113.83,DEV-9FD5,+44552090734,"105 Meadow Lane, Northgate",lina.abdallah312@gmail.com,Lina Abdallah,UK,1974-02-18,true,PASS,,,,,,LEGITIMATE,,
SYNC-MEDIUM-0052,2026-04-16T13:40:28Z,203.0.113.45,DEV-5854,+63520870213,"281 Meadow Lane, Riverbend",lucia.novak633@outlook.com,Lucia Novak,Philippines,1973-02-04,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ADDR-MEDIUM-0049,SYNTHETIC_IDENTITY
CORP-MEDIUM-0016,2026-04-11T11:37:09Z,198.51.100.148,DEV-12BB,+971503522358,"134 Meadow Lane, Lakeside",farah.voss737@proton.me,Farah Voss,UAE,1977-06-15,true,PASS,,,,,,LEGITIMATE,,
VICTIM-30900-0000,2026-04-16T08:13:09Z,203.0.113.3,DEV-CB45,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
KIOSK-MEDIUM-0026,2026-04-13T00:53:09Z,198.51.100.230,DEV-975D,+971550022216,"373 Cedar Path, Fairview",reem.novak706@icloud.com,Reem Novak,UAE,1976-02-22,true,PASS,,,,,,LEGITIMATE,,
PARTIAL-MEDIUM-0033,2026-04-15T12:07:09Z,198.51.100.156,DEV-F080,+63509548790,"267 Founders Row, Lakeside",theo.cheng687@icloud.com,Theo Cheng,,,true,,,,,,,LEGITIMATE,,
SYNB-MEDIUM-0047,2026-04-16T11:56:28Z,203.0.113.76,DEV-50CC,+92540293377,"32 Harbor View, Northgate",lucia.novak628@gmail.com,Lucia Novak,Pakistan,1992-01-18,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-DEVICE-MEDIUM-0044,SYNTHETIC_IDENTITY
SYNCHAIN-MEDIUM-0057,2026-04-16T15:49:28Z,203.0.113.137,DEV-F618,+20501837436,"342 Coral Drive, Fairview",owen.delgado545@outlook.com,Owen Delgado,Egypt,1970-03-16,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-CHAIN-MEDIUM-0054,SYNTHETIC_IDENTITY
DOCF-MEDIUM-0063,2026-04-16T20:45:28Z,198.51.100.180,DEV-941B,+92539176561,"25 Coral Drive, Riverbend",miles.abdallah246@icloud.com,Miles Abdallah,Pakistan,1978-12-14,true,PASS,documents/forged_medium_cropped.jpg,,,,,DOCUMENT_FRAUD,DOC-FRAUD-MEDIUM-0059,DOCUMENT_FRAUD
SYNC-MEDIUM-0051,2026-04-16T13:16:28Z,203.0.113.141,DEV-919B,+971522125976,"281 Meadow Lane, Riverbend",tarek.voss807@gmail.com,Tarek Voss,UAE,1996-12-15,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ADDR-MEDIUM-0049,SYNTHETIC_IDENTITY
NAME-MEDIUM-0024,2026-04-12T18:53:09Z,198.51.100.125,DEV-8590,+20511492036,"394 Harbor View, Fairview",salma.chen683@outlook.com,Salma Chen,Egypt,1979-05-12,true,PASS,,,,,,LEGITIMATE,,
VICTIM-27352-0000,2026-04-16T08:20:34Z,203.0.113.46,DEV-9D39,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
LEG-MEDIUM-0004,2026-03-10T03:00:00Z,198.51.100.166,DEV-915D,+91565778570,"16 Meadow Lane, Northgate",tarek.delgado871@outlook.com,Tarek Delgado,India,1977-02-14,false,PASS,,,,,,LEGITIMATE,,
LEG-MEDIUM-0003,2026-03-08T23:00:00Z,198.51.100.190,DEV-2651,+44537726579,"344 Birchwood Ave, Lakeside",hassan.abdallah382@icloud.com,Hassan Abdallah,UK,1965-03-07,true,PASS,,,,,,LEGITIMATE,,
LEG-MEDIUM-0005,2026-03-10T22:02:09Z,198.51.100.191,DEV-AD34,+44552346367,"384 Coral Drive, Riverbend",farah.farouk773@proton.me,Farah Farouk,UK,1998-07-23,true,PASS,,,,,,LEGITIMATE,,
TRAVEL-MEDIUM-0008,2026-03-20T22:02:09Z,203.0.113.132,DEV-6ED8,+44502601609,"179 Cedar Path, Lakeside",lucia.voss69@icloud.com,Lucia Voss,UK,2000-07-12,true,PASS,,,,,,LEGITIMATE,,
MULTIDEV-MEDIUM-0010,2026-03-31T10:02:09Z,198.51.100.165,DEV-36BA,+92500118421,"84 Harbor View, Lakeside",jonas.delgado392@icloud.com,Jonas Delgado,Pakistan,1996-01-12,true,PASS,,,,,,LEGITIMATE,,
SYNB-MEDIUM-0045,2026-04-16T11:02:28Z,203.0.113.24,DEV-50CC,+92597400927,"182 Cedar Path, Riverbend",ethan.reyes142@proton.me,Ethan Reyes,Pakistan,1980-02-14,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-DEVICE-MEDIUM-0044,SYNTHETIC_IDENTITY
VICTIM-33932-0018,2026-04-16T08:15:24Z,203.0.113.185,DEV-7CE1,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-3869-0005,2026-04-16T08:13:41Z,203.0.113.46,DEV-7A97,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-41035-0013,2026-04-16T08:08:01Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
VICTIM-37167-0014,2026-04-16T08:08:05Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
LEG-MEDIUM-0003,2026-03-07T15:00:00Z,198.51.100.190,DEV-2651,+44537726579,"344 Birchwood Ave, Lakeside",hassan.abdallah382@icloud.com,Hassan Abdallah,UK,1965-03-07,true,PASS,,,,,,LEGITIMATE,,
TRAVEL-MEDIUM-0007,2026-03-14T21:02:09Z,203.0.113.225,DEV-26BC,+44521608220,"145 Willow Court, Riverbend",dana.delgado882@proton.me,Dana Delgado,UK,1989-02-21,true,PASS,,,,,,LEGITIMATE,,
SYNC-MEDIUM-0053,2026-04-16T14:01:28Z,203.0.113.108,DEV-7AEF,+92548037268,"281 Meadow Lane, Riverbend",ethan.novak585@icloud.com,Ethan Novak,Pakistan,1996-11-14,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-ADDR-MEDIUM-0049,SYNTHETIC_IDENTITY
VICTIM-16693-0001,2026-04-16T08:20:39Z,203.0.113.46,DEV-D076,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
TRAVEL-MEDIUM-0009,2026-03-28T10:02:09Z,203.0.113.253,DEV-9FD5,+44552090734,"105 Meadow Lane, Northgate",lina.abdallah312@gmail.com,Lina Abdallah,UK,1974-02-18,true,PASS,,,,,,LEGITIMATE,,
VICTIM-29358-0006,2026-04-16T08:20:57Z,203.0.113.46,DEV-35D9,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
SYNCHAIN-MEDIUM-0056,2026-04-16T15:10:28Z,203.0.113.26,DEV-F618,+971519091862,"191 Birchwood Ave, Northgate",hassan.farouk770@icloud.com,Hassan Farouk,UAE,1994-09-23,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-CHAIN-MEDIUM-0054,SYNTHETIC_IDENTITY
VICTIM-2199-0012,2026-04-16T08:21:19Z,203.0.113.46,DEV-5BEC,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
MOBILE-MEDIUM-0031,2026-04-14T20:29:09Z,203.0.113.132,DEV-AC11,+91529820795,"30 Cedar Path, Riverbend",reem.cheng691@outlook.com,Reem Cheng,India,1983-02-07,true,PASS,,,,,,LEGITIMATE,,
VICTIM-12718-0003,2026-04-16T08:20:49Z,203.0.113.46,DEV-872A,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
DOCL-MEDIUM-0065,2026-04-16T22:33:28Z,198.51.100.37,DEV-603A,+63561953526,"152 Harbor View, Lakeside",lina.novak640@outlook.com,Lina Novak,Philippines,1996-05-07,true,PASS,documents/legit_medium_resized.jpg,,,,,LEGITIMATE,,
TRAVEL-MEDIUM-0009,2026-03-24T23:02:09Z,203.0.113.253,DEV-9FD5,+44552090734,"105 Meadow Lane, Northgate",lina.abdallah312@gmail.com,Lina Abdallah,UK,1974-02-18,true,PASS,,,,,,LEGITIMATE,,
LEG-MEDIUM-0001,2026-03-04T11:00:00Z,198.51.100.106,DEV-2136,+44502922031,"36 Willow Court, Lakeside",lucia.reyes771@proton.me,Lucia Reyes,UK,1974-12-08,true,PASS,,,,,,LEGITIMATE,,
VICTIM-7634-0003,2026-04-16T08:07:21Z,203.0.113.207,DEV-8A77,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
VICTIM-55797-0012,2026-04-16T08:14:40Z,203.0.113.151,DEV-A59E,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
SYNB-MEDIUM-0046,2026-04-16T11:49:28Z,203.0.113.76,DEV-50CC,+971511080578,"370 Union Square, Fairview",ivan.abdallah953@gmail.com,Ivan Abdallah,UAE,1986-11-26,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-DEVICE-MEDIUM-0044,SYNTHETIC_IDENTITY
CORP-MEDIUM-0015,2026-04-11T11:31:09Z,198.51.100.148,DEV-2113,+91507858030,"125 Cedar Path, Northgate",owen.reyes577@icloud.com,Owen Reyes,India,1975-09-15,true,PASS,,,,,,LEGITIMATE,,
VICTIM-6041-0000,2026-04-16T08:07:11Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
DOCF-MEDIUM-0064,2026-04-16T21:26:28Z,198.51.100.186,DEV-8C15,+20588783759,"134 Willow Court, Lakeside",cole.farouk735@icloud.com,Cole Farouk,Egypt,1982-08-20,true,PASS,documents/forged_medium_png_converted.png,,,,,DOCUMENT_FRAUD,DOC-FRAUD-MEDIUM-0059,DOCUMENT_FRAUD
KIOSK-MEDIUM-0030,2026-04-14T19:53:09Z,198.51.100.230,DEV-975D,+44571321385,"224 Meadow Lane, Northgate",salma.ibori406@icloud.com,Salma Ibori,UK,1994-08-15,true,PASS,,,,,,LEGITIMATE,,
VICTIM-56983-0004,2026-04-16T08:13:36Z,203.0.113.169,DEV-65B8,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-40139-0006,2026-04-16T08:07:31Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
SYNCHAIN-MEDIUM-0058,2026-04-16T16:21:28Z,203.0.113.74,DEV-777F,+63559862889,"342 Coral Drive, Fairview",ben.kowalski69@proton.me,Ben Kowalski,Philippines,1975-03-11,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-CHAIN-MEDIUM-0054,SYNTHETIC_IDENTITY
DOCL-MEDIUM-0066,2026-04-16T23:24:28Z,198.51.100.6,DEV-CF36,+63596160100,"335 Coral Drive, Northgate",theo.novak470@proton.me,Theo Novak,Philippines,1976-06-10,true,PASS,documents/legit_medium_recompressed_stripped.jpg,,,,,LEGITIMATE,,
VICTIM-56298-0010,2026-04-16T08:14:27Z,203.0.113.59,DEV-BE3C,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
VICTIM-38857-0010,2026-04-16T08:21:10Z,203.0.113.46,DEV-5552,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
SYNA-MEDIUM-0043,2026-04-16T10:49:28Z,203.0.113.92,DEV-1948,+971593053778,"383 Coral Drive, Fairview",reem.petrov258@icloud.com,Reem Petrov,UK,1999-02-24,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-PHONE-MEDIUM-0039,SYNTHETIC_IDENTITY
MULTIDEV-MEDIUM-0011,2026-04-11T10:02:09Z,198.51.100.53,DEV-4350,+92561748321,"167 Cedar Path, Lakeside",theo.farouk994@proton.me,Theo Farouk,Pakistan,1982-01-22,true,PASS,,,,,,LEGITIMATE,,
VICTIM-32867-0013,2026-04-16T08:21:24Z,203.0.113.46,DEV-7989,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
VICTIM-52716-0009,2026-04-16T08:21:07Z,203.0.113.46,DEV-6536,,,,,,,true,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
NAME-MEDIUM-0023,2026-04-12T13:53:09Z,198.51.100.119,DEV-56CA,+971545063589,"203 Coral Drive, Northgate",grace.smith242@gmail.com,Grace Smith,UAE,1992-01-24,true,PASS,,,,,,LEGITIMATE,,
DOCF-MEDIUM-0060,2026-04-16T17:31:28Z,198.51.100.139,DEV-B211,+20583767971,"269 Cedar Path, Lakeside",owen.reyes281@icloud.com,Owen Reyes,Egypt,1971-02-20,true,PASS,documents/forged_medium_resized.jpg,,,,,DOCUMENT_FRAUD,DOC-FRAUD-MEDIUM-0059,DOCUMENT_FRAUD
VICTIM-10898-0009,2026-04-16T08:14:20Z,203.0.113.153,DEV-D46B,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
SYNA-MEDIUM-0042,2026-04-16T10:40:28Z,203.0.113.141,DEV-CC04,+971593053778,"80 Founders Row, Lakeside",salma.ibori979@outlook.com,Salma Ibori,India,1987-03-07,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-PHONE-MEDIUM-0039,SYNTHETIC_IDENTITY
SYNA-MEDIUM-0041,2026-04-16T09:46:28Z,203.0.113.144,DEV-3E2C,+971593053778,"50 Union Square, Riverbend",tarek.reyes506@icloud.com,Tarek Reyes,UAE,1980-07-08,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-PHONE-MEDIUM-0039,SYNTHETIC_IDENTITY
SYNB-MEDIUM-0048,2026-04-16T12:06:28Z,203.0.113.31,DEV-50CC,+91537582280,"195 Founders Row, Riverbend",reem.reyes247@proton.me,Reem Reyes,India,1980-12-13,true,PASS,,,,,,SYNTHETIC_IDENTITY,SYN-DEVICE-MEDIUM-0044,SYNTHETIC_IDENTITY
VICTIM-28806-0007,2026-04-16T08:13:58Z,203.0.113.51,DEV-5FE7,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-DIST-MEDIUM-0037,CREDENTIAL_STUFFING
LEG-MEDIUM-0004,2026-03-10T17:00:56Z,198.51.100.166,DEV-915D,+91565778570,"16 Meadow Lane, Northgate",tarek.delgado871@outlook.com,Tarek Delgado,India,1977-02-14,true,PASS,,,,,,LEGITIMATE,,
CORP-MEDIUM-0021,2026-04-11T12:53:09Z,198.51.100.148,DEV-A6D1,+971576743448,"145 Meadow Lane, Lakeside",hassan.novak89@outlook.com,Hassan Novak,UAE,1979-11-25,true,PASS,,,,,,LEGITIMATE,,
CORP-MEDIUM-0020,2026-04-11T12:44:09Z,198.51.100.148,DEV-9531,+44589838462,"55 Meadow Lane, Fairview",maya.voss555@proton.me,Maya Voss,UK,1978-07-06,true,PASS,,,,,,LEGITIMATE,,
VICTIM-27179-0005,2026-04-16T08:07:29Z,203.0.113.207,DEV-8A77,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-BURST-MEDIUM-0036,CREDENTIAL_STUFFING
MOBILE-MEDIUM-0031,2026-04-14T21:22:09Z,203.0.113.63,DEV-AC11,+91529820795,"30 Cedar Path, Riverbend",reem.cheng691@outlook.com,Reem Cheng,India,1983-02-07,true,PASS,,,,,,LEGITIMATE,,
VICTIM-13534-0008,2026-04-16T08:21:05Z,203.0.113.46,DEV-276B,,,,,,,false,,,,,,,CREDENTIAL_STUFFING,CS-MIXED-MEDIUM-0038,CREDENTIAL_STUFFING
